Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeValueScore,ReplacementDifficulty,FinancialLoss
28,2,1476,1,16,2,3,2,1,68,4,2,0,1,2,5661,4824,0,0,19,3,3,0,9,2,3,8,3,0,7,109.661,107,833966
40,1,902,1,26,2,3,3,0,92,2,2,6,4,1,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,87.422,93,126532
32,0,1184,1,1,3,1,3,0,70,2,1,2,2,1,2332,3974,6,0,20,4,3,0,5,3,3,3,0,0,2,101.332,50,313992
59,2,1089,2,1,2,5,2,1,66,3,3,3,4,1,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4,119.904,132,671424
32,2,1373,1,5,4,1,4,1,56,2,2,4,4,2,9679,10138,8,0,24,4,2,0,8,1,3,1,0,0,0,112.679,69,158074
40,2,300,2,26,3,2,3,1,74,3,2,7,1,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,109.396,99,750376
33,0,775,1,4,3,5,4,1,90,3,2,6,2,0,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,110.055,118,918330
36,0,635,2,10,4,3,2,1,32,3,3,7,4,2,9980,15318,1,0,14,3,4,0,10,3,2,10,3,9,7,129.98,140,1059880
19,2,645,1,9,2,1,3,1,54,3,1,6,1,2,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,95.552,28,115312
37,2,1470,1,10,3,3,2,0,71,3,1,6,2,1,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,97.936,84,823616
39,2,412,1,13,4,3,3,0,94,2,4,3,2,0,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,174.123,238,2002738
33,1,553,1,5,4,1,4,0,74,3,3,3,2,1,11878,23364,6,0,11,3,2,2,12,2,3,10,6,8,8,131.878,146,1071268
30,2,855,2,7,4,2,4,0,73,3,2,7,1,0,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,93.779,79,328674
31,2,202,1,8,3,1,1,0,34,2,1,6,2,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,74.261,28,107566
26,1,921,1,1,1,3,1,0,66,2,1,6,3,0,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,87.007,60,512042
40,2,1194,1,2,4,3,3,0,98,3,1,6,3,1,2001,12549,2,0,14,3,2,3,20,2,3,5,3,0,2,87.001,105,512006
36,2,711,1,5,4,1,2,0,42,3,3,0,1,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,107.008,102,348048
25,2,1356,2,10,4,1,3,1,57,3,2,7,4,2,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,96.95,75,429700
33,1,1141,2,1,3,1,3,0,42,4,2,7,1,1,5376,3193,2,0,19,3,1,2,10,3,3,5,3,1,3,100.376,95,532256
43,2,1291,1,15,2,1,3,1,65,2,4,5,3,1,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,179.603,192,1505618
40,1,593,1,9,4,3,2,0,88,3,3,5,3,2,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,157.499,210,1880994
45,0,336,2,26,3,2,1,1,52,2,2,7,1,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5,114.385,120,1026310
32,0,1474,2,11,4,4,4,1,60,4,2,7,3,1,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2,96.707,78,428242
29,2,1246,2,19,3,1,3,1,77,2,2,7,3,0,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4,118.62,120,1051720
38,1,1444,0,1,4,4,4,1,88,3,1,1,2,1,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2,90.991,71,617946
24,2,984,1,17,2,1,4,0,97,3,1,2,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,75.21,28,113260
25,2,240,2,5,3,2,3,1,46,2,2,7,3,2,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,103.744,88,634464
30,2,305,1,16,3,1,3,1,58,4,2,0,3,1,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,106.294,105,731764
35,2,1395,1,9,4,3,2,1,48,3,2,6,3,2,5098,18698,1,0,19,3,2,0,10,5,3,10,7,0,8,115.098,120,1030588
55,2,436,2,2,1,3,3,1,37,3,2,7,4,2,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,112.16,121,930960
35,1,853,2,18,5,1,2,1,71,3,3,7,1,1,9069,11031,1,0,22,4,4,1,9,3,2,9,8,1,8,146.069,132,954414
33,2,350,2,5,3,2,4,0,34,3,1,8,3,2,2851,9150,1,1,13,3,2,0,1,2,3,1,0,0,0,75.851,28,117106
33,2,516,1,8,5,1,4,1,69,3,2,0,3,2,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,86.388,82,38328
35,2,737,2,10,3,3,4,1,55,2,3,7,1,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,139.306,170,1361836
32,0,1109,1,29,4,3,4,0,69,3,1,2,3,2,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,98.025,90,824150
58,2,1272,1,5,3,5,3,0,37,2,3,0,2,0,10552,9255,2,1,13,3,4,1,24,3,3,6,0,0,4,118.552,162,663312
34,1,296,2,6,2,2,4,0,33,1,1,8,3,0,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,78.351,39,214106
49,2,1418,1,1,3,5,3,0,36,3,1,6,1,1,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2,85.58,61,421480
50,2,939,1,24,3,1,4,1,95,3,4,4,3,1,13973,4161,3,1,18,3,4,1,22,2,3,12,11,1,5,149.973,206,1283838
30,2,570,2,5,3,2,4,0,30,2,2,7,3,0,6118,5431,1,0,13,3,3,3,10,2,3,10,9,1,2,116.118,120,1036708
42,1,1368,1,28,4,5,4,0,88,2,2,0,4,1,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,102.523,91,627138
53,0,661,1,1,4,3,1,0,60,2,4,4,3,1,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,141.965,176,377790
29,2,441,1,8,1,4,3,0,39,1,2,0,1,1,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,110.715,102,758290
27,2,1167,1,4,2,1,1,1,76,3,1,6,3,0,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,87.517,60,515102
35,2,1224,2,7,4,1,3,0,55,3,2,7,4,1,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,115.204,120,1031224
19,2,489,0,2,2,5,1,1,52,2,1,1,4,2,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,75.564,28,115384
40,2,1492,1,20,4,5,1,1,61,3,3,0,4,1,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,153.322,157,1161932
35,1,1182,2,11,2,2,4,1,54,3,2,7,4,0,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,99.968,80,529808
46,2,945,0,5,2,3,2,1,80,3,2,1,2,0,5021,10425,8,1,22,4,4,1,16,2,3,4,2,0,2,117.021,108,430126
42,1,532,1,29,2,1,1,0,92,3,2,6,3,0,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,99.556,122,527336
45,2,1329,1,2,2,4,4,0,59,2,2,4,4,0,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,115.77,120,1034620
29,2,428,2,9,3,2,2,0,52,1,1,8,2,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,78.76,36,216560
34,1,560,1,1,4,4,4,1,91,3,1,6,1,0,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,84.996,70,417976
49,2,1091,1,1,2,5,3,0,90,2,4,0,3,2,13964,17810,7,1,12,3,4,0,25,2,3,7,1,0,7,134.964,190,783784
24,2,1371,2,10,4,2,4,0,77,3,2,7,3,0,4260,5915,1,1,12,3,4,1,5,2,4,5,2,0,3,99.26,80,525560
22,1,1368,1,4,1,5,3,1,99,2,1,2,3,2,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2,79.894,42,223364
30,0,990,1,7,3,5,3,1,64,3,1,6,3,0,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,74.274,28,107644
44,2,200,1,29,4,4,4,1,32,3,2,6,4,2,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,164.541,200,2027246
30,2,1358,1,24,1,1,4,1,67,3,1,2,3,0,2693,13335,1,0,22,4,2,1,1,2,3,1,0,0,0,95.693,28,116158
27,1,994,2,8,3,1,4,1,37,3,3,7,3,2,8726,2975,1,0,15,3,4,0,9,0,3,9,8,1,7,125.726,132,952356
30,2,852,2,10,3,2,3,1,72,2,2,7,3,1,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,116.578,120,1039468
24,2,771,1,1,2,1,2,1,45,2,2,0,3,2,4617,14120,1,0,12,3,2,0,4,2,2,4,3,1,2,96.617,72,427702
33,2,501,1,15,2,3,2,0,95,3,2,0,4,1,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1,111.878,115,929268
43,1,185,1,10,4,1,3,0,33,3,1,2,4,2,2455,10675,0,0,19,3,1,0,9,5,3,8,7,1,7,96.455,87,814730
34,2,1111,2,8,2,1,3,0,93,3,2,7,1,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,95.5,73,339000
46,1,1211,2,5,4,2,1,1,98,3,2,7,4,2,5772,20445,4,1,21,4,3,0,14,4,3,9,6,0,8,132.772,127,934632
50,1,1115,1,1,3,1,1,0,73,3,5,5,2,1,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,152.172,224,909032
37,2,625,2,1,4,1,1,1,46,2,3,7,3,1,10609,14922,5,0,11,3,3,0,17,2,1,14,1,11,7,142.609,181,1463654
29,1,442,2,2,2,1,2,1,44,3,2,7,4,2,4554,20260,1,0,18,3,1,0,10,3,2,10,7,0,9,114.554,120,1027324
44,1,383,2,1,5,2,1,0,79,3,2,7,3,1,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,87.768,78,128608
44,2,1467,1,20,3,1,4,1,49,3,1,6,2,2,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,88.42,63,520520
35,0,727,1,3,3,1,3,1,41,2,1,2,3,1,1281,16900,1,0,18,3,3,2,1,3,3,1,0,0,0,74.281,28,107686
54,1,966,1,1,4,1,4,0,53,3,3,4,3,0,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,115.502,184,563012
48,2,530,2,29,1,3,1,0,91,3,3,3,3,1,12504,23978,3,0,21,4,2,1,15,3,1,0,0,0,0,122.504,105,75024
31,1,853,1,1,1,1,3,0,96,3,2,4,1,1,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3,96.148,72,424888
32,2,824,1,5,2,1,4,0,67,2,2,6,2,1,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,106.878,111,735268
42,2,635,2,1,1,1,2,1,99,3,2,7,3,1,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6,164.907,200,2029442
31,1,874,1,15,3,3,3,1,72,3,1,2,3,1,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,78.61,36,215660
36,2,885,1,16,4,1,3,0,43,4,1,2,1,2,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,123.743,159,1716458
39,2,116,1,24,1,1,1,1,52,3,2,6,4,2,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7,105.108,129,724648
29,2,224,1,1,4,5,1,1,100,2,1,6,1,2,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,99.362,98,914172
26,2,1167,2,5,3,4,4,0,30,2,1,8,3,2,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0,84.966,55,417796
34,0,1362,2,19,3,2,1,1,67,4,2,7,4,2,5304,4652,8,1,13,3,2,0,9,3,2,5,2,0,4,100.304,92,531824
46,2,1319,2,3,3,5,1,0,45,4,4,7,1,0,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,170.225,250,1979350
38,1,594,1,2,2,3,3,0,75,2,1,2,2,1,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,90.468,77,614808
55,2,1136,1,1,4,3,2,1,81,4,4,5,4,0,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,135.732,208,788392
39,2,903,2,2,5,1,1,1,41,4,3,7,3,2,7880,2560,0,0,18,3,4,0,9,3,3,8,7,0,7,121.88,127,847280
40,0,1094,2,28,3,4,3,1,58,1,3,7,1,0,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1,103.932,125,165592
34,1,303,2,2,4,2,3,0,75,3,1,8,3,1,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,84.231,58,413386
29,2,408,1,25,5,5,3,0,71,2,1,6,2,1,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,78.546,48,215276
56,2,310,1,7,2,5,4,1,72,3,1,2,3,1,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,102.339,112,1014034
32,2,234,2,1,4,3,2,1,68,2,1,8,2,1,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2,78.269,39,213614
53,2,1395,1,24,4,3,2,1,48,4,3,0,4,1,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,109.005,113,442030
23,2,1243,1,6,3,1,3,1,63,4,1,2,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,91.601,23,9606
35,0,1212,2,8,2,2,3,0,78,2,3,7,4,1,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,139.377,173,1362262
48,2,277,1,6,3,1,1,1,97,2,2,0,3,2,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,90.24,107,225440
26,0,265,2,29,2,3,2,1,79,1,2,7,1,2,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,90.969,71,229814
35,1,664,1,1,3,3,2,1,79,3,1,6,1,1,2194,5868,4,0,13,3,4,1,5,2,2,3,2,1,2,81.194,50,313164
35,1,1199,1,18,4,1,3,1,80,3,2,0,3,1,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2,115.689,120,1034134
38,2,362,1,1,1,1,3,0,43,3,1,6,1,2,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0,72.619,44,15714
55,2,1117,2,18,5,1,1,0,83,3,4,3,2,2,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7,166.835,241,1101010
37,2,558,2,2,3,2,4,1,75,3,2,7,3,1,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0,98.602,106,357612
30,2,945,2,9,3,3,2,1,89,3,1,8,4,2,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,74.081,28,106486
51,2,1318,2,26,4,2,1,0,66,3,4,3,3,1,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,176.307,267,2097842
31,1,798,1,7,2,1,3,0,48,2,3,4,3,1,8943,14034,1,0,24,4,1,1,10,2,3,10,9,8,9,148.943,140,1053658
57,2,210,2,29,3,2,1,1,56,2,4,3,4,0,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,117.118,181,184708
32,2,646,1,9,4,1,1,0,92,3,2,6,4,1,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,104.322,88,637932
41,2,167,1,12,4,1,2,1,46,3,1,2,4,1,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,77.766,43,128596
38,1,1490,1,2,2,1,4,1,42,3,1,2,4,1,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,94.702,28,110212
27,1,591,1,2,3,3,4,1,87,3,1,6,4,2,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,84.58,58,415480
37,0,142,2,9,4,3,1,1,69,3,3,7,2,0,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7,125.834,132,953004
44,2,1488,2,1,5,2,2,0,75,3,2,7,1,0,5454,4009,5,1,21,4,3,1,9,2,2,4,3,1,3,117.454,87,432724
29,2,1389,1,21,4,1,2,0,51,4,3,4,1,0,9980,10195,1,0,11,3,3,1,10,1,3,10,9,8,8,129.98,140,1059880
35,2,776,2,1,4,2,3,1,32,2,2,7,1,2,4312,23016,0,0,14,3,2,0,16,2,3,15,13,2,8,129.312,163,1525872
30,2,793,1,16,1,1,2,1,33,3,1,6,4,1,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,102.862,100,1017172
38,2,397,1,2,2,3,4,0,54,2,3,4,3,1,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,112.756,115,546536
34,2,1400,2,9,1,1,2,0,70,3,2,7,3,1,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,123.714,88,634284
42,2,265,2,5,2,2,4,1,90,3,5,3,3,1,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0,131.303,168,209818
48,2,855,1,4,3,1,4,1,54,3,3,4,4,2,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,127.898,143,1047388
39,2,408,1,2,4,5,4,0,80,2,2,0,3,2,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,144.553,200,2027318
49,0,1002,1,18,4,1,4,1,92,3,2,4,4,0,6804,23793,1,1,15,3,1,2,7,0,3,7,7,1,7,107.804,96,740824
41,2,896,2,6,3,1,4,0,75,3,3,3,4,2,13591,14674,3,1,18,3,3,0,16,3,3,1,0,0,0,106.591,113,181546
30,2,1240,0,9,3,0,3,1,48,3,2,1,4,1,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,119.347,131,1138082
40,0,458,1,16,2,1,3,1,74,3,1,6,3,0,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,85.544,58,421264
31,1,667,2,1,4,1,2,0,50,1,1,8,3,2,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,74.359,28,108154
44,2,1112,0,1,4,1,1,0,50,2,2,1,3,2,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,91.985,80,235910
29,2,1086,1,7,1,3,1,0,62,2,1,2,4,0,2532,6054,6,0,14,3,3,3,8,5,3,4,3,0,3,84.532,64,415192
38,1,508,1,6,4,1,1,1,72,2,2,4,3,1,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,109.321,110,831926
41,1,1018,2,1,3,2,3,0,66,3,2,7,1,0,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,111.103,115,924618
33,2,586,2,1,3,3,1,1,48,4,2,7,1,0,4037,21816,1,0,22,4,1,1,9,5,3,9,8,0,8,131.037,112,924222
44,2,1313,1,7,3,3,2,0,31,3,5,5,4,0,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,195.049,279,2314294
36,0,427,1,8,3,1,1,0,63,4,3,5,1,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,125.713,130,870278
34,2,304,2,2,3,4,4,1,60,3,2,7,4,2,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,124.274,88,637644
46,2,705,2,2,4,2,2,0,83,3,5,3,1,2,18947,22822,3,0,12,3,4,0,22,2,2,2,2,2,1,134.947,176,313682
44,0,111,1,17,3,1,4,1,74,1,1,6,3,2,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,72.29,38,13740
35,0,208,1,8,4,1,3,0,52,3,2,0,3,1,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,126.148,155,1424888
29,2,805,1,1,2,1,2,0,36,2,1,2,1,1,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,75.319,28,113914
38,2,827,1,1,4,1,2,0,33,4,2,0,4,2,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,114.625,115,945750
53,2,1084,1,13,2,3,4,0,57,4,2,4,1,0,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,96.45,75,426700
50,2,797,1,4,1,1,1,1,96,3,5,5,2,0,19144,15815,3,0,14,3,1,2,28,4,2,10,4,1,6,159.144,234,1114864
37,1,1231,2,21,2,3,3,0,54,3,1,8,4,1,2973,21222,5,0,15,3,2,1,10,3,3,5,4,0,0,87.973,75,517838
37,2,370,1,10,4,3,4,1,58,3,2,4,1,2,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,114.213,120,1025278
38,2,688,1,23,4,1,4,1,82,3,2,0,4,0,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2,91.745,80,234470
28,2,1423,1,1,3,1,1,1,72,2,1,6,3,0,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0,74.563,28,109378
55,1,1091,1,2,1,1,4,1,65,3,3,4,2,1,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,109.976,144,365856
38,2,330,1,17,1,1,3,0,65,2,3,0,3,1,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,155.823,215,1952938
45,2,1449,2,2,3,2,1,0,94,1,5,3,2,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,200.824,298,2512944
31,2,359,0,18,5,0,4,1,89,4,1,1,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,75.956,31,117736
43,2,1273,1,2,2,3,4,0,72,4,1,6,3,0,2645,21923,1,0,12,3,4,2,6,3,2,5,3,1,4,87.645,63,515870
40,2,1137,1,1,4,1,1,1,98,3,4,3,1,0,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,173.823,241,2000938
30,2,1082,2,12,3,5,2,0,83,3,2,7,3,2,6577,19558,0,0,11,3,2,0,6,6,3,5,4,4,4,101.577,83,539462
28,2,736,2,26,3,1,3,1,48,2,2,7,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,99.724,80,528344
18,1,544,2,3,2,3,2,0,70,3,1,8,4,2,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,71.569,20,9414
28,2,529,1,2,4,1,1,1,79,3,1,2,3,2,3485,14935,2,0,11,3,3,0,5,5,1,0,0,0,0,73.485,35,20910
39,2,1162,2,3,2,3,4,0,41,3,2,7,3,1,5238,17778,4,1,18,3,1,0,12,3,2,1,0,0,0,88.238,81,131428
25,1,772,1,2,1,1,4,1,77,4,2,4,3,0,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,106.206,96,731236
33,2,1242,2,8,4,1,1,1,46,3,2,7,1,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2,92.392,74,238352
28,2,1475,2,13,2,2,4,0,84,3,2,7,3,2,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,95.854,68,259124
60,1,1499,2,28,3,2,3,0,80,2,3,7,1,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11,154.266,216,1861596
42,1,481,2,12,3,1,3,1,44,3,4,7,1,2,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,176.758,251,2182548
34,2,970,1,8,2,3,2,0,96,3,2,0,3,2,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,101.142,95,536852
47,2,249,2,2,2,2,3,0,35,3,2,7,4,1,4537,17783,0,1,22,4,1,1,8,2,3,7,6,7,7,125.537,99,727222
56,2,832,1,9,3,3,3,1,81,3,4,0,4,1,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,141.103,220,1066618
32,0,953,1,5,4,5,2,1,65,3,1,6,2,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,93.718,91,716308
49,2,1098,1,4,2,3,1,1,85,2,5,3,3,1,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,131.711,174,212266
37,1,889,1,9,3,3,2,1,53,3,1,6,4,1,2326,11411,1,1,12,3,3,3,4,3,2,4,2,1,2,84.326,52,413956
41,1,143,2,4,3,2,1,1,56,3,2,7,2,2,9355,9558,1,0,18,3,3,0,8,5,3,8,7,7,7,113.355,104,856130
37,2,921,1,10,3,3,3,0,98,3,1,2,1,1,3452,17663,6,0,20,4,2,1,17,3,3,5,4,0,3,108.452,96,520712
28,1,467,2,7,3,1,3,1,55,3,2,7,1,2,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3,96.898,75,429388
27,1,1131,1,15,3,1,4,0,77,2,1,6,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,95.774,79,728644
34,2,1303,1,2,4,1,4,1,62,2,1,6,3,0,2768,8416,3,0,12,3,3,1,14,3,3,7,3,5,7,93.768,97,716608
37,2,977,1,1,3,1,4,0,56,2,2,4,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,128.474,152,1438844
59,1,1225,2,1,1,1,1,0,57,2,2,7,3,2,5473,24668,7,0,11,3,4,0,20,2,2,4,3,1,3,97.473,120,432838
31,2,655,1,7,4,1,4,1,48,3,2,2,4,0,5915,9528,3,0,22,4,4,1,10,3,2,7,7,1,7,126.915,105,735490
31,2,1082,1,1,4,3,3,1,87,3,1,6,2,2,2501,18775,1,0,17,3,2,0,1,4,3,1,1,1,0,75.501,28,115006
36,2,506,1,3,3,5,3,1,30,3,2,6,2,2,4485,26285,4,0,12,3,4,0,10,2,3,8,0,7,7,108.485,110,826910
27,2,486,1,8,3,3,2,0,86,4,1,6,3,1,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,82.517,50,321102
40,2,1308,1,14,3,3,3,1,44,2,5,5,3,2,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,189.626,263,2117756
25,2,685,1,1,3,1,1,0,62,3,2,4,3,1,4898,7505,0,0,12,3,4,2,5,3,3,4,2,1,2,96.898,75,429388
41,0,267,2,10,2,1,4,1,56,3,2,7,4,2,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10,128.23,158,1437380
50,1,878,2,1,4,1,2,1,94,3,2,7,3,0,6728,14255,7,0,12,3,4,2,12,3,3,6,3,0,1,104.728,106,640368
24,1,535,2,24,3,3,4,1,38,3,1,8,4,1,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1,78.4,39,214400
33,2,536,2,10,5,2,4,1,82,4,3,7,3,0,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,125.38,135,950280
29,2,1396,2,10,3,1,3,1,99,3,1,8,3,2,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,75.642,28,115852
42,2,1265,1,3,3,1,3,0,95,4,2,2,4,1,5231,23726,2,1,13,3,2,1,17,1,2,5,3,1,3,100.231,116,531386
42,2,1332,1,2,4,4,1,1,98,2,2,0,4,2,6781,17078,3,0,23,4,2,0,14,6,3,1,0,0,0,109.781,87,140686
33,0,1038,2,8,1,1,2,0,88,2,1,8,4,2,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2,78.342,39,214052
19,2,265,1,25,3,1,2,0,57,4,1,6,4,2,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,75.994,28,117964
26,2,1443,2,23,3,2,3,0,47,2,2,7,4,1,4157,21436,7,1,19,3,3,1,5,2,2,2,2,0,0,90.157,65,224942
35,2,384,2,8,4,1,1,0,72,3,1,8,4,1,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,81.572,44,315432
47,0,666,1,29,4,1,1,1,88,3,3,3,2,1,11849,10268,1,1,12,3,4,1,10,2,2,10,7,9,9,131.849,140,1071094
